time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,Total Load % Difference from Forecasted Value,Price % Difference from Forecasted Value,SEASON
12/28/2016 13:00,319,896,5495,6607,282,0,652,2414,7096,59,97,2482,259,3102,2577,3182,31731,32099,62.29,68.99,1.16%,10.76%,WINTER
12/28/2016 14:00,326,896,5385,6592,283,0,654,1837,7095,58,100,2471,263,2955,2493,2980,30832,30976,60.15,67.09,0.47%,11.54%,WINTER
12/28/2016 15:00,335,893,5067,6573,282,0,619,1202,7095,58,102,2379,261,2951,2305,2900,30129,30032,59.58,66.83,-0.32%,12.17%,WINTER
12/28/2016 16:00,336,891,5019,6596,283,0,637,1375,7098,58,103,2000,263,2856,1775,2897,29889,29877,59.58,66.56,-0.04%,11.72%,WINTER
12/28/2016 17:00,337,894,5240,6619,282,0,663,2746,7093,57,105,950,266,2650,915,2784,30560,30493,64.88,71.91,-0.22%,10.84%,WINTER
12/28/2016 18:00,334,952,5519,6622,280,0,687,3803,7092,56,109,202,271,2593,278,2619,32633,32627,69.23,78.09,-0.02%,12.80%,WINTER
12/28/2016 19:00,329,961,5641,6631,282,0,698,4190,7099,56,109,50,280,2663,174,2639,33084,33146,69.73,78.27,0.19%,12.25%,WINTER
12/28/2016 20:00,332,962,5591,6634,282,0,680,3948,7099,57,107,28,289,2798,11,2723,33074,33197,69.69,78.17,0.37%,12.17%,WINTER
12/28/2016 21:00,331,961,5455,6542,283,0,651,3056,7097,56,105,19,299,3004,0,2945,33023,32743,69.23,77.21,-0.85%,11.53%,WINTER
12/28/2016 22:00,330,902,5410,6467,283,0,626,2427,7098,57,107,20,298,3141,0,3085,30595,30756,64.88,72.01,0.53%,10.99%,WINTER
12/28/2016 23:00,330,889,5523,6213,281,92,584,1294,7100,57,94,18,297,3125,0,3132,27906,27896,59.28,66.23,-0.04%,11.72%,WINTER
12/29/2016 0:00,329,873,4833,5767,273,471,539,480,7100,56,93,18,295,2936,1,2974,25281,25391,51,58.85,0.44%,15.39%,WINTER
12/29/2016 1:00,332,856,4461,4981,272,744,512,404,7100,56,93,18,298,3017,1,2913,22936,23130,45.98,54.66,0.85%,18.88%,WINTER
12/29/2016 2:00,332,836,4171,4465,272,1450,508,364,7102,57,91,18,301,3001,1,2965,21552,21862,43.75,52.5,1.44%,20.00%,WINTER
12/29/2016 3:00,329,863,4132,4200,268,1809,505,328,7102,58,91,18,296,2999,1,2996,20914,21252,41,49.45,1.62%,20.61%,WINTER
12/29/2016 4:00,330,857,4155,4006,272,1843,500,369,7102,58,90,18,291,3021,3,3003,20782,21127,40.99,49.37,1.66%,20.44%,WINTER
12/29/2016 5:00,325,884,4192,4356,272,1455,498,286,7102,58,89,18,285,3039,3,3016,21213,21642,43.42,51.94,2.02%,19.62%,WINTER
12/29/2016 6:00,327,860,4398,4922,272,475,512,518,7102,57,89,18,290,2863,3,2877,23152,23508,47.3,55.48,1.54%,17.29%,WINTER
12/29/2016 7:00,324,855,4670,5593,273,182,540,573,7102,57,91,26,290,2899,16,2894,26340,26666,55.28,62.72,1.24%,13.46%,WINTER
12/29/2016 8:00,326,895,4825,6175,279,0,600,2117,7102,56,99,38,291,2852,69,2878,29305,29477,62.4,69.97,0.59%,12.13%,WINTER
12/29/2016 9:00,328,896,5285,6278,281,0,624,2990,7102,54,97,494,285,2668,582,2742,31610,31688,64.1,71.06,0.25%,10.86%,WINTER
12/29/2016 10:00,339,895,5310,6189,269,0,639,3731,7103,55,99,1588,288,2387,1521,2447,32745,32794,65.19,73.42,0.15%,12.62%,WINTER
12/29/2016 11:00,344,895,5434,6060,268,0,626,3465,7102,53,99,2796,289,2139,2519,2200,32740,32663,62.29,70.49,-0.24%,13.16%,WINTER
12/29/2016 12:00,335,898,5320,5937,279,0,624,2982,7101,55,98,3426,289,1957,3276,1982,32283,32012,61.78,70.17,-0.84%,13.58%,WINTER
12/29/2016 13:00,329,892,5237,5892,279,0,628,2816,7102,56,98,3560,288,1853,3625,1838,32087,31855,62.78,69.76,-0.72%,11.12%,WINTER
12/29/2016 14:00,329,895,5135,5815,280,0,625,2490,7102,59,101,3569,293,1687,3534,1744,31014,30861,61.28,68.6,-0.49%,11.95%,WINTER
12/29/2016 15:00,327,901,5068,5725,278,0,602,2194,7101,58,99,3410,288,1573,3290,1611,30180,29912,60.15,67.76,-0.89%,12.65%,WINTER
12/29/2016 16:00,326,893,5165,5858,278,0,606,2390,7101,58,101,2702,283,1536,2504,1554,30067,29666,60.23,67.48,-1.33%,12.04%,WINTER
12/29/2016 17:00,328,898,5317,5928,278,0,647,3431,7100,58,103,1200,286,1534,1211,1544,30815,30436,64.1,71.15,-1.23%,11.00%,WINTER
12/29/2016 18:00,331,977,5357,5927,277,0,680,5372,7099,58,108,252,289,1608,259,1620,32894,32585,69.69,78.31,-0.94%,12.37%,WINTER
12/29/2016 19:00,331,995,5142,6009,278,0,693,5559,7100,58,107,49,289,1864,164,1758,33399,33207,70.1,78.24,-0.57%,11.61%,WINTER
12/29/2016 20:00,330,996,4986,6118,281,0,695,5312,7100,58,108,43,289,2130,10,2004,33386,33428,70.1,78.38,0.13%,11.81%,WINTER
12/29/2016 21:00,334,989,5007,6080,284,0,675,4894,7099,58,107,33,286,2083,9,2134,33106,33016,69.99,77.42,-0.27%,10.62%,WINTER
12/29/2016 22:00,330,906,5050,6082,284,0,635,3870,7101,58,106,33,286,2029,10,2076,31038,31138,66.21,73.04,0.32%,10.32%,WINTER
12/29/2016 23:00,331,904,4973,6159,284,32,600,2682,7102,57,103,32,286,1941,10,1936,28227,28283,63.28,70.48,0.20%,11.38%,WINTER
12/30/2016 0:00,330,898,4444,5834,275,122,524,1306,7102,56,101,32,283,1956,10,1901,25632,25582,63.94,70.4,-0.20%,10.10%,WINTER
12/30/2016 1:00,330,901,4612,5515,274,609,493,652,7101,57,93,34,288,1873,10,1871,23423,23288,51.56,59.95,-0.58%,16.27%,WINTER
12/30/2016 2:00,326,899,4256,5471,273,813,482,476,7102,57,94,34,288,1735,11,1786,22097,21967,49.73,58.17,-0.59%,16.97%,WINTER
12/30/2016 3:00,327,917,4277,5312,274,1166,478,490,7103,57,96,36,285,1581,10,1649,21377,21311,47.1,56.31,-0.31%,19.55%,WINTER
12/30/2016 4:00,326,916,4152,5150,271,1186,477,435,7104,57,94,35,286,1575,8,1561,21290,21119,46.25,55.09,-0.80%,19.11%,WINTER
12/30/2016 5:00,328,892,4356,5391,274,1177,482,482,7103,56,93,35,287,1624,8,1637,21772,21576,48.06,56.65,-0.90%,17.87%,WINTER
12/30/2016 6:00,333,908,4714,5771,268,872,480,633,7103,57,95,29,286,1597,9,1659,23666,23392,53.34,61.37,-1.16%,15.05%,WINTER
12/30/2016 7:00,336,891,4859,5791,274,288,535,1847,7102,58,101,38,298,1597,39,1596,26726,26578,65.69,72.89,-0.55%,10.96%,WINTER
12/30/2016 8:00,330,893,5548,6109,266,0,600,2305,7103,59,103,46,305,1641,72,1624,29416,29337,67.7,75.34,-0.27%,11.29%,WINTER
12/30/2016 9:00,304,925,6614,6267,269,0,645,2921,7103,59,99,457,304,1562,577,1617,32154,31765,67.25,73.5,-1.21%,9.29%,WINTER
12/30/2016 10:00,306,994,6896,6221,283,0,639,3320,7103,59,101,1329,300,1554,1629,1539,33262,32963,67.1,74.89,-0.90%,11.61%,WINTER
12/30/2016 11:00,312,996,6739,6188,281,0,698,3230,7102,59,102,2190,288,1551,2584,1553,33163,32865,65.69,73.75,-0.90%,12.27%,WINTER
12/30/2016 12:00,313,995,6687,6160,286,0,641,2953,7100,58,100,2860,287,1590,2987,1557,32370,32106,64.88,72.67,-0.82%,12.01%,WINTER
12/30/2016 13:00,314,980,6704,6143,285,0,632,1937,7101,58,99,3033,294,1696,3278,1645,32160,31791,65.19,72.14,-1.15%,10.66%,WINTER
12/30/2016 14:00,316,974,6679,6176,286,0,637,1569,7101,60,102,3036,294,1678,3277,1681,31094,30749,64.1,70.6,-1.11%,10.14%,WINTER
12/30/2016 15:00,312,905,5892,6198,296,0,634,1417,7098,60,99,2903,289,1655,3031,1644,30188,29617,62.25,69.23,-1.89%,11.21%,WINTER
12/30/2016 16:00,316,895,5783,6133,300,0,641,1620,7098,60,103,2338,277,1621,2361,1635,29836,29322,63.62,70.38,-1.72%,10.63%,WINTER
12/30/2016 17:00,318,920,6626,6182,300,1,682,2893,7098,60,109,1132,275,1571,1202,1568,30463,29984,67.4,74.59,-1.57%,10.67%,WINTER
12/30/2016 18:00,317,981,7661,6231,301,0,730,5122,7097,60,111,284,281,1565,382,1559,32373,32150,72.43,81.93,-0.69%,13.12%,WINTER
12/30/2016 19:00,314,990,7516,6261,308,0,782,5364,7097,59,110,77,282,1532,103,1563,32676,32969,72.04,80.93,0.90%,12.34%,WINTER
12/30/2016 20:00,324,990,7022,6262,306,0,700,4483,7098,59,108,70,286,1567,25,1545,32383,32987,70.6,79.49,1.87%,12.59%,WINTER
12/30/2016 21:00,341,988,6700,6273,303,0,676,3812,7099,59,108,39,289,1647,7,1630,32134,32566,70.04,77.2,1.34%,10.22%,WINTER
12/30/2016 22:00,338,988,6935,6229,295,0,649,2744,7101,58,106,39,291,1657,12,1692,30357,30813,69.09,75.52,1.50%,9.31%,WINTER
12/30/2016 23:00,335,912,6274,6203,292,0,607,2309,7101,57,105,36,292,1698,6,1703,28161,28390,67.16,73.46,0.81%,9.38%,WINTER
12/31/2016 0:00,334,895,5089,6013,258,180,568,1745,7103,57,105,30,285,1839,8,1794,25614,25926,63.6,71.38,1.22%,12.23%,WINTER
12/31/2016 1:00,330,909,4708,5804,256,408,548,669,7104,57,94,29,286,1829,6,1870,23277,23679,54.29,63.45,1.73%,16.87%,WINTER
12/31/2016 2:00,331,914,4555,5655,252,817,485,528,7104,57,94,29,282,1785,5,1789,21758,22090,50,60.1,1.53%,20.20%,WINTER
12/31/2016 3:00,327,888,4112,5656,248,1410,465,450,7104,57,94,29,282,1815,1,1803,20755,21152,46.71,56.67,1.91%,21.32%,WINTER
12/31/2016 4:00,326,901,4041,5417,249,1480,459,343,7103,57,94,28,274,1823,2,1826,20307,20732,46.22,56,2.09%,21.16%,WINTER
12/31/2016 5:00,327,918,4030,5416,239,1478,456,344,7104,57,93,28,275,1883,3,1848,20452,20794,46.22,55.83,1.67%,20.79%,WINTER
12/31/2016 6:00,327,963,4489,5450,237,1543,463,452,7103,57,92,27,280,1937,4,1916,20921,21398,48.17,57.51,2.28%,19.39%,WINTER
12/31/2016 7:00,332,891,4667,5529,238,953,463,400,7103,57,91,34,284,2022,6,1967,22127,22600,50.2,60.54,2.14%,20.60%,WINTER
12/31/2016 8:00,343,895,4566,5895,238,741,476,560,7103,58,93,38,285,2113,63,2084,23739,24132,56.69,64.57,1.66%,13.90%,WINTER
12/31/2016 9:00,342,892,4404,6136,239,132,491,1425,7103,58,95,363,288,2128,545,2162,26782,26716,60.29,66.45,-0.25%,10.22%,WINTER
12/31/2016 10:00,346,892,4368,6230,238,0,509,2127,7103,58,101,1131,278,2112,1415,2119,28906,28995,64.88,70.9,0.31%,9.28%,WINTER
12/31/2016 11:00,344,892,4494,6248,238,0,509,2411,7104,57,100,2016,275,2182,2217,2087,29353,29453,61.1,67.39,0.34%,10.29%,WINTER
12/31/2016 12:00,342,892,4318,6143,237,0,490,1649,7103,57,99,2731,275,2162,2683,2205,28760,28911,59.52,66.35,0.53%,11.48%,WINTER
12/31/2016 13:00,332,892,4427,6207,227,0,497,1612,7103,58,97,2942,273,1986,3184,2017,28378,28763,60.15,66.44,1.36%,10.46%,WINTER
12/31/2016 14:00,322,890,4340,6134,218,0,489,1455,7103,58,99,3007,272,1766,3256,1825,28140,28142,59.7,66.37,0.01%,11.17%,WINTER
12/31/2016 15:00,321,881,4297,6111,188,0,481,966,7103,58,101,2944,275,1625,2889,1641,26791,27152,57.62,64.67,1.35%,12.24%,WINTER
12/31/2016 16:00,322,871,4234,6110,188,0,485,730,7102,58,101,2540,273,1510,2183,1527,26292,26696,57.5,64.69,1.54%,12.50%,WINTER
12/31/2016 17:00,324,893,4377,6215,185,0,525,2331,7102,58,100,1254,273,1447,1162,1469,26756,27334,62.47,69.16,2.16%,10.71%,WINTER
12/31/2016 18:00,337,941,4829,6298,188,0,619,4540,7101,58,99,298,270,1455,468,1443,30464,30503,70.69,78.5,0.13%,11.05%,WINTER
12/31/2016 19:00,336,977,4880,6316,188,0,678,5365,7103,59,100,80,271,1447,165,1503,31692,31592,71.02,78.41,-0.32%,10.41%,WINTER
12/31/2016 20:00,337,904,4911,6321,184,0,636,4730,7103,58,99,66,270,1446,41,1475,30236,30751,70.26,77.64,1.70%,10.50%,WINTER
12/31/2016 21:00,340,895,4667,6291,178,171,618,3567,7104,58,98,42,268,1491,0,1485,29160,29061,69.99,77.32,-0.34%,10.47%,WINTER
12/31/2016 22:00,337,896,4564,6242,177,392,589,2473,7105,57,99,31,274,1560,16,1553,26769,26699,65.69,74.07,-0.26%,12.76%,WINTER
12/31/2016 23:00,337,905,5116,6211,177,392,551,1824,7104,57,97,30,271,1660,9,1642,25394,25452,61.77,70.6,0.23%,14.29%,WINTER
1/1/2017 0:00,341,901,5412,6157,175,392,542,1658,7104,56,95,30,265,1760,5,1732,24255,24401,58.82,67.85,0.60%,15.35%,WINTER
1/1/2017 1:00,338,900,5401,5959,176,422,504,1949,7104,57,96,30,265,1825,1,1826,23326,23393,58.23,68.2,0.29%,17.12%,WINTER
1/1/2017 2:00,337,908,4753,5723,175,857,478,1843,7104,58,96,50,265,1814,5,1823,22287,21909,51.95,63.6,-1.70%,22.43%,WINTER
1/1/2017 3:00,335,915,4321,5523,175,1146,465,1350,7104,57,97,87,263,1792,10,1777,21038,20615,47.27,59.54,-2.01%,25.96%,WINTER
1/1/2017 4:00,336,904,4320,5295,175,1665,462,841,7104,57,97,92,263,1712,24,1746,20079,19628,45.49,56.52,-2.25%,24.25%,WINTER
1/1/2017 5:00,336,929,3920,5252,176,2000,462,417,7106,57,96,92,262,1662,30,1662,19841,19252,44.5,54.65,-2.97%,22.81%,WINTER
1/1/2017 6:00,337,915,4009,5089,176,2019,457,372,7106,57,94,92,259,1695,40,1684,19792,19351,44.5,54.16,-2.23%,21.71%,WINTER
1/1/2017 7:00,336,914,4196,4966,178,2034,457,371,7104,57,94,88,267,1789,46,1780,20109,19691,44.72,54.28,-2.08%,21.38%,WINTER
1/1/2017 8:00,337,912,3969,4832,178,2152,469,392,7103,56,93,59,267,1769,100,1803,20369,19600,44.22,54.26,-3.78%,22.70%,WINTER
1/1/2017 9:00,340,915,3930,4699,176,1716,487,550,7105,56,93,386,270,1684,563,1737,21056,20238,45.13,54.97,-3.88%,21.80%,WINTER
1/1/2017 10:00,339,935,4250,4987,172,1180,504,684,7106,56,93,1105,269,1485,1377,1562,22565,22001,46.23,54.99,-2.50%,18.95%,WINTER
1/1/2017 11:00,340,944,4818,5461,171,1096,490,609,7104,56,93,1796,264,1454,2056,1433,24022,23417,47.91,57.47,-2.52%,19.95%,WINTER
1/1/2017 12:00,340,893,4705,5565,171,1156,479,789,7103,56,92,2368,269,1511,2385,1506,24578,24064,49.57,59.12,-2.09%,19.27%,WINTER
1/1/2017 13:00,329,904,4357,5525,171,1298,473,626,7102,56,94,2565,275,1542,2716,1541,25077,24655,48.69,58.23,-1.68%,19.59%,WINTER
1/1/2017 14:00,331,923,4618,5537,171,1297,481,1021,7101,56,95,2619,277,1547,2763,1565,24910,24680,47.2,56.56,-0.92%,19.83%,WINTER
1/1/2017 15:00,338,899,4391,5525,171,1294,468,563,7100,56,95,2468,272,1437,2495,1475,23645,23427,46.51,56.73,-0.92%,21.97%,WINTER
1/1/2017 16:00,339,941,4880,5698,171,1217,504,741,7100,56,93,1907,263,1433,2051,1441,23141,22972,46.52,57.24,-0.73%,23.04%,WINTER
1/1/2017 17:00,336,891,5134,5721,171,896,527,1908,7098,57,93,860,261,1615,993,1506,23863,23540,51.59,62.94,-1.35%,22.00%,WINTER
1/1/2017 18:00,337,929,5138,5894,171,810,564,3025,7099,57,95,190,263,2134,339,2015,26745,26259,59.07,69.63,-1.82%,17.88%,WINTER
1/1/2017 19:00,334,945,5050,5961,171,99,603,3281,7099,57,95,81,264,2447,80,2460,28027,27668,62.1,70.58,-1.28%,13.66%,WINTER
1/1/2017 20:00,330,901,5044,5957,171,0,605,3022,7099,58,94,80,263,3032,22,2840,28425,28683,64.2,72.12,0.91%,12.34%,WINTER
1/1/2017 21:00,329,900,4703,5955,171,0,587,3128,7101,58,93,63,263,3609,29,3395,29131,29180,60.69,68.79,0.17%,13.35%,WINTER
1/1/2017 22:00,328,900,4582,5899,172,0,542,2429,7100,57,92,39,264,4002,3,3907,29086,28618,59.07,66.8,-1.61%,13.09%,WINTER
1/1/2017 23:00,331,892,4189,5601,178,84,529,1113,7098,57,92,33,264,4423,13,4296,26752,26357,52,60.59,-1.48%,16.52%,WINTER
1/2/2017 0:00,370,636,4643,6025,313,364,882,741,7112,58,99,26,290,5485,11,5435,27884,27653,70.25,64.04,-0.83%,-8.84%,WINTER
1/2/2017 1:00,368,698,4656,5998,312,1582,868,667,7111,58,97,26,285,5344,10,5520,25872,25598,60.71,59.11,-1.06%,-2.64%,WINTER
1/2/2017 2:00,364,745,4549,6057,308,1833,865,622,7112,59,97,25,284,4741,9,5074,24657,24398,59.75,56.35,-1.05%,-5.69%,WINTER
1/2/2017 3:00,362,770,4352,6041,306,1867,857,583,7112,59,98,24,290,4360,9,4496,24230,23780,54.25,54.6,-1.86%,0.65%,WINTER
1/2/2017 4:00,368,808,4209,5758,308,2389,845,520,7113,59,96,25,291,4664,10,4505,24111,23657,53.9,54.29,-1.88%,0.72%,WINTER
1/2/2017 5:00,366,835,4139,5664,316,2344,852,428,7113,59,98,24,292,5567,11,5198,24713,24335,55,56.04,-1.53%,1.89%,WINTER
1/2/2017 6:00,369,875,4554,6248,311,1306,859,621,7112,58,98,24,306,6175,11,5949,27379,26983,63.16,60.1,-1.45%,-4.84%,WINTER
1/2/2017 7:00,369,907,4997,6692,309,205,893,1239,7111,59,97,32,304,6675,18,6489,32155,31816,76.51,66.4,-1.05%,-13.21%,WINTER
1/2/2017 8:00,360,885,5670,6720,314,0,914,2635,7108,59,97,77,298,6730,119,6847,34854,34581,78.64,73.37,-0.78%,-6.70%,WINTER
1/2/2017 9:00,355,848,5845,6815,313,0,955,2894,7109,59,96,535,297,6397,623,6505,35512,35414,79.11,72.19,-0.28%,-8.75%,WINTER
1/2/2017 10:00,355,850,5920,6805,312,0,969,3085,7110,64,93,1036,299,6084,1254,6258,35602,35533,79.11,76.33,-0.19%,-3.51%,WINTER
1/2/2017 11:00,354,923,6745,6828,312,0,975,2938,7108,64,92,1470,303,6169,1713,6103,35305,35407,78.44,74.26,0.29%,-5.33%,WINTER
1/2/2017 12:00,352,901,6481,6827,315,20,929,1930,7109,62,92,1831,301,6757,1769,6561,34910,35145,76.64,74.09,0.67%,-3.33%,WINTER
1/2/2017 13:00,368,891,6121,6815,314,54,937,1414,7109,60,94,1959,297,7167,1892,7063,34685,34889,75.47,71.77,0.59%,-4.90%,WINTER
1/2/2017 14:00,367,888,5925,6736,313,211,932,809,7108,59,97,1899,300,7436,1829,7385,33532,33733,72.61,68.43,0.60%,-5.76%,WINTER
1/2/2017 15:00,368,881,5978,6655,313,523,904,690,7109,56,97,1849,303,7516,1675,7608,32922,33114,69.06,67.27,0.58%,-2.59%,WINTER
1/2/2017 16:00,369,883,5579,6658,313,558,904,715,7107,53,98,1500,305,7489,1247,7715,32655,32743,66,68.1,0.27%,3.18%,WINTER
1/2/2017 17:00,371,880,6041,6725,311,434,910,961,7106,53,101,756,309,7431,693,7543,32655,32689,70.31,76.3,0.10%,8.52%,WINTER
1/2/2017 18:00,367,899,6483,6763,315,72,958,2086,7096,58,103,192,307,7392,197,7493,33668,33801,76.1,82.18,0.40%,7.99%,WINTER
1/2/2017 19:00,364,921,6663,6740,313,0,995,2456,7097,59,105,71,308,7889,48,7755,36028,35786,77.2,83.37,-0.67%,7.99%,WINTER
1/2/2017 20:00,364,907,6163,6584,311,200,996,1844,7104,60,107,46,307,8315,17,8245,36473,36345,75.11,79.21,-0.35%,5.46%,WINTER
1/2/2017 21:00,369,895,5425,6411,314,263,971,1548,7107,60,103,28,303,8638,16,8732,35684,35573,72.9,73.19,-0.31%,0.40%,WINTER
1/2/2017 22:00,369,842,4903,6059,314,480,929,916,7107,60,100,31,304,9009,10,8941,33114,32880,62.85,67.48,-0.71%,7.37%,WINTER
1/2/2017 23:00,369,802,4466,5651,313,1589,885,529,7108,59,100,45,298,9458,10,9423,30134,29812,55.1,67.02,-1.07%,21.63%,WINTER
1/3/2017 0:00,388,750,3847,2279,317,109,1187,685,7103,59,97,39,295,8232,21,8133,26194,26347,45.62,62.12,0.58%,36.17%,WINTER
1/3/2017 1:00,388,705,3653,2133,314,572,1179,723,7102,58,96,39,271,7891,16,7974,24483,24657,40,60.16,0.71%,50.40%,WINTER
1/3/2017 2:00,387,570,3749,2089,308,1043,1163,658,7104,57,95,39,238,7620,18,7488,23531,23882,39.1,57.26,1.49%,46.45%,WINTER
1/3/2017 3:00,384,554,3806,2159,313,1422,1140,943,7104,57,95,38,242,7168,17,7243,23178,23612,38.6,52.61,1.87%,36.30%,WINTER
1/3/2017 4:00,384,559,4026,2347,292,1242,1148,763,7103,57,95,39,259,6542,18,6688,23144,23467,38.74,52.73,1.40%,36.11%,WINTER
1/3/2017 5:00,384,582,3839,2523,308,796,1128,785,7103,58,93,37,258,6341,17,6263,23915,24098,40,57.1,0.77%,42.75%,WINTER
1/3/2017 6:00,384,713,4409,2852,308,100,1145,1597,7102,58,94,36,262,5980,15,6056,26490,26602,50,64.61,0.42%,29.22%,WINTER
1/3/2017 7:00,386,827,4992,3300,303,0,1176,3198,7102,58,95,46,273,5915,129,5842,30088,30687,52.16,75.99,1.99%,45.69%,WINTER
1/3/2017 8:00,381,942,5193,3581,303,1,1204,4402,7105,58,94,433,261,5803,549,5809,32680,32919,53.33,77.75,0.73%,45.79%,WINTER
1/3/2017 9:00,369,916,4904,3423,280,0,1216,5241,7104,56,91,1375,262,5167,1581,5424,34147,34074,54.04,78.92,-0.21%,46.04%,WINTER
1/3/2017 10:00,343,936,4934,3526,301,0,1216,5601,7104,51,91,2314,266,4763,2567,4851,34416,34355,54.44,82.91,-0.18%,52.30%,WINTER
1/3/2017 11:00,352,920,4948,3587,306,0,1226,4413,7104,59,96,3047,271,4916,3154,4734,34112,33995,53.12,83.36,-0.34%,56.93%,WINTER
1/3/2017 12:00,352,861,4876,3495,315,0,1229,3496,7105,59,95,3529,265,5247,3536,5112,33663,33639,50.21,81.58,-0.07%,62.48%,WINTER
1/3/2017 13:00,357,821,4797,3401,319,9,1223,3083,7104,57,97,3758,275,5620,3639,5495,33360,33358,50.1,79.77,-0.01%,59.22%,WINTER
1/3/2017 14:00,354,806,4832,3318,317,0,1128,2745,7103,59,97,3779,276,5580,3637,5697,32181,32250,49.16,77.96,0.21%,58.58%,WINTER
1/3/2017 15:00,352,860,4679,3163,317,0,1114,2043,7101,60,97,3712,270,5973,3462,5915,31551,31453,46.96,77.05,-0.31%,64.08%,WINTER
1/3/2017 16:00,354,897,4653,3204,319,0,1110,1473,7100,58,98,3488,271,6156,3016,6137,31093,30889,43.6,77.9,-0.66%,78.67%,WINTER
1/3/2017 17:00,354,898,5044,3407,324,0,1113,1939,7090,65,98,2839,272,6053,2245,6069,30847,30682,46.82,80.05,-0.53%,70.97%,WINTER
1/3/2017 18:00,321,799,5423,3416,324,2,1182,3690,7088,72,99,1333,278,5600,959,5668,30948,30784,51.99,84.23,-0.53%,62.01%,WINTER
1/3/2017 19:00,312,892,6003,3657,324,0,1241,6087,7096,72,97,342,284,5263,318,5331,33658,33688,55.4,84.91,0.09%,53.27%,WINTER
1/3/2017 20:00,333,959,5608,3696,324,0,1252,6318,7102,71,98,172,293,5152,393,5106,34828,34917,55.08,84.77,0.26%,53.90%,WINTER
1/3/2017 21:00,351,922,5457,3734,325,0,1250,5304,7102,59,99,132,297,5118,120,5112,34275,34323,54.85,79.19,0.14%,44.38%,WINTER
1/3/2017 22:00,348,916,5556,3797,325,0,1222,3813,7101,59,98,77,296,4832,54,4929,31816,31833,52.09,75.83,0.05%,45.57%,WINTER
1/3/2017 23:00,356,660,5508,3855,324,0,1187,2676,7104,58,98,76,301,4679,42,4665,28857,29058,50.51,74.36,0.70%,47.22%,WINTER
1/4/2017 0:00,245,0,3599,1218,289,839,1195,1314,7098,60,94,562,253,10166,384,9879,26077,26130,34.49,69.61,0.20%,101.83%,WINTER
1/4/2017 1:00,246,0,3719,1229,281,1686,1180,1049,7098,59,94,440,249,10200,325,10333,24519,24570,29.87,63.2,0.21%,111.58%,WINTER
1/4/2017 2:00,246,0,3823,1206,282,2535,1155,798,7094,59,94,334,246,10169,318,10206,23366,23293,28.97,60.67,-0.31%,109.42%,WINTER
1/4/2017 3:00,244,0,3808,1201,277,2879,1129,700,7087,59,94,328,248,10203,281,10127,22610,22615,26.9,58.75,0.02%,118.40%,WINTER
1/4/2017 4:00,236,0,3752,1247,282,2932,1121,637,7094,59,95,266,251,10493,139,10270,22268,22292,27,57.84,0.11%,114.22%,WINTER
1/4/2017 5:00,229,0,3739,1206,267,2776,1120,717,7089,59,95,194,251,10353,38,10435,22100,22100,27.98,59.48,0.00%,112.58%,WINTER
1/4/2017 6:00,229,0,3789,1272,258,1805,1135,822,7088,59,96,157,253,9990,16,10174,22489,22659,29.87,68.36,0.76%,128.86%,WINTER
1/4/2017 7:00,237,0,3846,1216,260,941,1130,1066,7088,58,96,163,263,9862,35,9936,23505,23635,32.09,77.19,0.55%,140.54%,WINTER
1/4/2017 8:00,239,0,3757,1220,261,258,1130,1199,7094,59,97,373,264,9661,348,9803,24746,24725,34.42,79.16,-0.08%,129.98%,WINTER
1/4/2017 9:00,240,0,3797,1287,259,72,1180,1399,7096,59,97,1455,263,9231,1447,9381,26810,27086,35.1,81.03,1.03%,130.85%,WINTER
1/4/2017 10:00,244,0,3443,1425,258,85,1165,1395,7095,59,97,3132,264,9599,3024,9363,28438,28399,32.85,82.3,-0.14%,150.53%,WINTER
1/4/2017 11:00,239,0,3424,1424,257,724,1167,1357,7095,59,97,4252,262,10065,4312,10009,28647,28306,31.93,82.39,-1.19%,158.03%,WINTER
1/4/2017 12:00,239,0,3436,1575,256,685,1165,1134,7095,58,96,4719,264,10337,5076,10322,28419,27974,31.6,78.97,-1.57%,149.91%,WINTER
1/4/2017 13:00,243,0,3463,1478,257,1432,1183,1112,7083,58,95,4875,256,10539,5267,10502,28261,27906,29.41,77.52,-1.26%,163.58%,WINTER
1/4/2017 14:00,244,0,3662,1580,256,2272,1178,1109,7083,59,95,4869,249,10864,5177,10858,27486,27147,26.62,75.31,-1.23%,182.91%,WINTER
1/4/2017 15:00,241,0,3558,1521,251,2630,1168,1235,7084,58,95,4688,248,11111,5058,11110,26142,25954,25.3,73.51,-0.72%,190.55%,WINTER
1/4/2017 16:00,243,0,3571,1530,245,2570,1124,1052,7068,59,94,4533,245,11311,4862,11217,25263,25087,24.83,74.34,-0.70%,199.40%,WINTER
1/4/2017 17:00,243,0,3323,1302,252,2384,1121,848,7073,59,90,4166,239,11515,4443,11400,24912,24709,26.75,78.73,-0.81%,194.32%,WINTER
